1641492301.000000, IBI
20.781250,0.890625
29.000000,0.906250
29.875000,0.875000
30.765625,0.890625
31.625000,0.859375
32.453125,0.828125
33.296875,0.843750
34.187500,0.890625
35.093750,0.906250
36.000000,0.906250
36.937500,0.937500
37.812500,0.875000
38.718750,0.906250
39.625000,0.906250
40.531250,0.906250
41.390625,0.859375
42.234375,0.843750
43.125000,0.890625
44.031250,0.906250
44.890625,0.859375
45.765625,0.875000
46.656250,0.890625
47.562500,0.906250
48.500000,0.937500
49.421875,0.921875
50.375000,0.953125
51.328125,0.953125
52.265625,0.937500
53.218750,0.953125
54.187500,0.968750
55.140625,0.953125
56.109375,0.968750
57.046875,0.937500
57.968750,0.921875
58.875000,0.906250
59.765625,0.890625
60.593750,0.828125
61.421875,0.828125
62.250000,0.828125
63.078125,0.828125
63.921875,0.843750
64.796875,0.875000
65.687500,0.890625
66.578125,0.890625
67.453125,0.875000
68.359375,0.906250
69.250000,0.890625
70.171875,0.921875
71.078125,0.906250
71.937500,0.859375
72.812500,0.875000
73.640625,0.828125
74.484375,0.843750
75.312500,0.828125
76.109375,0.796875
76.890625,0.781250
77.703125,0.812500
78.531250,0.828125
79.375000,0.843750
80.218750,0.843750
81.062500,0.843750
81.906250,0.843750
82.750000,0.843750
83.578125,0.828125
84.421875,0.843750
85.218750,0.796875
86.031250,0.812500
86.859375,0.828125
91.671875,0.828125
92.453125,0.781250
93.250000,0.796875
94.062500,0.812500
94.890625,0.828125
95.734375,0.843750
96.578125,0.843750
97.421875,0.843750
98.234375,0.812500
99.046875,0.812500
99.890625,0.843750
100.718750,0.828125
101.531250,0.812500
102.312500,0.781250
103.125000,0.812500
103.937500,0.812500
104.765625,0.828125
105.578125,0.812500
106.531250,0.953125
107.468750,0.937500
108.375000,0.906250
114.265625,0.890625
115.109375,0.843750
115.984375,0.875000
116.859375,0.875000
117.765625,0.906250
118.640625,0.875000
119.484375,0.843750
120.375000,0.890625
121.203125,0.828125
122.078125,0.875000
122.921875,0.843750
123.796875,0.875000
124.625000,0.828125
125.453125,0.828125
126.234375,0.781250
127.031250,0.796875
127.859375,0.828125
128.703125,0.843750
129.609375,0.906250
130.515625,0.906250
131.406250,0.890625
132.250000,0.843750
133.093750,0.843750
133.937500,0.843750
134.796875,0.859375
135.656250,0.859375
136.531250,0.875000
137.406250,0.875000
138.265625,0.859375
139.140625,0.875000
140.031250,0.890625
140.890625,0.859375
141.718750,0.828125
142.593750,0.875000
143.453125,0.859375
144.250000,0.796875
145.062500,0.812500
145.921875,0.859375
146.765625,0.843750
147.625000,0.859375
148.515625,0.890625
149.359375,0.843750
150.265625,0.906250
151.109375,0.843750
151.921875,0.812500
152.703125,0.781250
153.500000,0.796875
154.421875,0.921875
155.281250,0.859375
156.125000,0.843750
156.984375,0.859375
157.843750,0.859375
158.687500,0.843750
159.562500,0.875000
160.437500,0.875000
161.328125,0.890625
162.187500,0.859375
163.031250,0.843750
163.906250,0.875000
164.781250,0.875000
165.625000,0.843750
166.468750,0.843750
167.312500,0.843750
168.140625,0.828125
168.984375,0.843750
169.812500,0.828125
170.640625,0.828125
171.453125,0.812500
172.250000,0.796875
173.031250,0.781250
173.765625,0.734375
174.593750,0.828125
175.406250,0.812500
176.265625,0.859375
177.109375,0.843750
177.984375,0.875000
178.859375,0.875000
186.468750,0.843750
187.328125,0.859375
195.031250,0.718750
326.171875,0.890625
777.593750,0.906250
817.375000,0.796875
818.156250,0.781250
818.953125,0.796875
819.781250,0.828125
820.687500,0.906250
821.656250,0.968750
822.609375,0.953125
823.531250,0.921875
851.531250,0.937500
852.531250,1.000000
853.437500,0.906250
854.406250,0.968750
855.359375,0.953125
856.312500,0.953125
857.265625,0.953125
868.000000,0.906250
868.921875,0.921875
879.015625,0.953125
879.968750,0.953125
880.953125,0.984375
881.937500,0.984375
882.765625,0.828125
889.687500,0.968750
890.687500,1.000000
891.671875,0.984375
1294.640625,0.843750
1295.531250,0.890625
1296.421875,0.890625
1297.296875,0.875000
1298.203125,0.906250
1299.109375,0.906250
1333.625000,0.984375
1334.578125,0.953125
1335.562500,0.984375
1336.515625,0.953125
1337.453125,0.937500
1338.390625,0.937500
1339.343750,0.953125
1340.296875,0.953125
1341.250000,0.953125
1586.046875,0.937500
1587.000000,0.953125
1587.953125,0.953125
1588.859375,0.906250
1589.812500,0.953125
1590.718750,0.906250
1591.656250,0.937500
1592.593750,0.937500
1593.546875,0.953125
1594.484375,0.937500
1595.468750,0.984375
1596.437500,0.968750
1597.406250,0.968750
1598.375000,0.968750
1599.296875,0.921875
1600.218750,0.921875
1644.656250,0.843750
1645.500000,0.843750
1646.359375,0.859375
1647.218750,0.859375
1648.062500,0.843750
1648.875000,0.812500
1649.718750,0.843750
1662.015625,0.812500
1662.968750,0.953125
1669.484375,0.812500
1670.281250,0.796875
1671.109375,0.828125
1671.937500,0.828125
1672.765625,0.828125
1673.593750,0.828125
1674.437500,0.843750
1675.281250,0.843750
1676.140625,0.859375
1677.015625,0.875000
1677.843750,0.828125
1678.671875,0.828125
1679.515625,0.843750
1680.359375,0.843750
1681.218750,0.859375
1682.078125,0.859375
1682.968750,0.890625
1683.859375,0.890625
1684.718750,0.859375
1685.609375,0.890625
1686.500000,0.890625
1687.390625,0.890625
1688.296875,0.906250
1689.203125,0.906250
1690.109375,0.906250
1691.000000,0.890625
1691.859375,0.859375
1692.718750,0.859375
1693.578125,0.859375
1694.453125,0.875000
1695.328125,0.875000
1696.218750,0.890625
1697.093750,0.875000
1697.968750,0.875000
1698.859375,0.890625
1699.750000,0.890625
1700.640625,0.890625
1701.546875,0.906250
1702.453125,0.906250
1703.328125,0.875000
1704.218750,0.890625
1705.109375,0.890625
1705.953125,0.843750
1706.781250,0.828125
1707.625000,0.843750
1708.484375,0.859375
1709.343750,0.859375
1710.203125,0.859375
1711.062500,0.859375
1711.921875,0.859375
1712.781250,0.859375
1713.625000,0.843750
1714.453125,0.828125
1715.281250,0.828125
1716.109375,0.828125
1716.953125,0.843750
1717.796875,0.843750
1718.640625,0.843750
1719.500000,0.859375
1720.359375,0.859375
1721.218750,0.859375
1722.078125,0.859375
1722.937500,0.859375
1723.796875,0.859375
1724.656250,0.859375
1725.484375,0.828125
1726.296875,0.812500
1727.109375,0.812500
1727.937500,0.828125
1728.796875,0.859375
1729.656250,0.859375
1730.531250,0.875000
1731.406250,0.875000
1732.296875,0.890625
1733.171875,0.875000
1734.000000,0.828125
1734.843750,0.843750
1735.687500,0.843750
1736.515625,0.828125
1737.359375,0.843750
1738.203125,0.843750
1739.031250,0.828125
1739.890625,0.859375
1740.750000,0.859375
1748.140625,0.812500
1748.937500,0.796875
1762.687500,0.875000
1763.546875,0.859375
1764.437500,0.890625
1765.343750,0.906250
1766.265625,0.921875
1767.156250,0.890625
1768.046875,0.890625
1768.953125,0.906250
1769.859375,0.906250
1770.781250,0.921875
1771.687500,0.906250
1772.734375,1.046875
1773.703125,0.968750
1774.687500,0.984375
1796.484375,0.890625
1797.375000,0.890625
1798.218750,0.843750
1799.093750,0.875000
1799.968750,0.875000
1812.562500,0.859375
1813.453125,0.890625
1814.343750,0.890625
1815.265625,0.921875
1816.187500,0.921875
1832.250000,0.906250
1833.156250,0.906250
1834.046875,0.890625
1864.515625,0.906250
1865.500000,0.984375
1866.250000,0.750000
1874.765625,0.875000
1875.640625,0.875000
1876.562500,0.921875
1885.156250,0.953125
1886.171875,1.015625
1910.296875,0.984375
1911.265625,0.968750
1912.234375,0.968750
1913.140625,0.906250
1914.062500,0.921875
1914.968750,0.906250
1915.890625,0.921875
1916.812500,0.921875
1917.750000,0.937500
1918.687500,0.937500
1919.593750,0.906250
1920.562500,0.968750
1928.609375,0.906250
2044.171875,0.671875
2105.593750,0.859375
2106.453125,0.859375
2107.312500,0.859375
2108.140625,0.828125
2109.015625,0.875000
2109.859375,0.843750
2130.062500,0.796875
2130.859375,0.796875
2131.656250,0.796875
2132.468750,0.812500
2133.250000,0.781250
2134.031250,0.781250
2134.828125,0.796875
2135.640625,0.812500
2136.453125,0.812500
2137.281250,0.828125
2138.093750,0.812500
2138.890625,0.796875
2139.703125,0.812500
2140.515625,0.812500
2157.625000,0.703125
2195.703125,0.828125
2196.531250,0.828125
2197.390625,0.859375
2198.265625,0.875000
2199.125000,0.859375
2199.953125,0.828125
2200.796875,0.843750
2223.609375,0.921875
2250.296875,0.828125
2251.140625,0.843750
2251.984375,0.843750
2252.843750,0.859375
2253.734375,0.890625
2254.609375,0.875000
2255.484375,0.875000
2256.375000,0.890625
2257.281250,0.906250
2258.156250,0.875000
2264.437500,0.921875
2265.375000,0.937500
2266.250000,0.875000
2267.125000,0.875000
2268.015625,0.890625
2268.921875,0.906250
2269.812500,0.890625
2270.718750,0.906250
2271.578125,0.859375
2272.437500,0.859375
2285.234375,0.875000
2286.109375,0.875000
2286.968750,0.859375
2287.875000,0.906250
2288.734375,0.859375
2289.406250,0.671875
2306.390625,0.812500
2307.218750,0.828125
2308.109375,0.890625
2309.000000,0.890625
2309.890625,0.890625
2310.796875,0.906250
2311.687500,0.890625
2312.578125,0.890625
2313.437500,0.859375
2324.234375,0.953125
2325.171875,0.937500
2326.140625,0.968750
2327.062500,0.921875
2327.984375,0.921875
2328.906250,0.921875
2329.843750,0.937500
2330.750000,0.906250
2331.640625,0.890625
2332.484375,0.843750
2340.468750,0.906250
2341.406250,0.937500
2342.312500,0.906250
2343.250000,0.937500
2376.515625,0.937500
2377.453125,0.937500
2378.390625,0.937500
2379.125000,0.734375
2387.015625,0.968750
2387.937500,0.921875
2388.875000,0.937500
2389.765625,0.890625
2400.609375,0.937500
2401.531250,0.921875
2402.453125,0.921875
2421.531250,0.828125
2422.375000,0.843750
2423.250000,0.875000
2424.093750,0.843750
2424.953125,0.859375
2425.734375,0.781250
2426.625000,0.890625
2427.484375,0.859375
2428.250000,0.765625
2429.031250,0.781250
2429.812500,0.781250
2430.640625,0.828125
2431.390625,0.750000
2432.281250,0.890625
2433.093750,0.812500
2433.953125,0.859375
2434.781250,0.828125
2439.828125,0.875000
2440.640625,0.812500
2441.484375,0.843750
2442.328125,0.843750
2443.171875,0.843750
2444.000000,0.828125
2444.843750,0.843750
2445.671875,0.828125
2451.546875,0.859375
2452.390625,0.843750
2453.250000,0.859375
2454.125000,0.875000
2455.000000,0.875000
2455.875000,0.875000
2456.781250,0.906250
2457.593750,0.812500
2458.468750,0.875000
2470.687500,0.859375
2471.531250,0.843750
2472.359375,0.828125
2473.203125,0.843750
2474.078125,0.875000
2475.046875,0.968750
2475.968750,0.921875
2476.906250,0.937500
2477.828125,0.921875
2478.750000,0.921875
