-25,-2,60
-25,-2,60
-25,-2,60
-25,-2,61
-25,-2,60
-25,-2,60
-26,-2,60
-25,-1,60
-25,-2,60
-26,-2,61
-25,-2,61
-25,-2,61
-25,-1,60
-25,-2,60
-26,-2,61
-26,-2,61
-25,-2,60
-24,-2,61
-25,-2,61
-25,-1,60
-26,-1,60
-25,-1,60
-26,-2,61
-26,-2,61
-25,-2,60
-25,-2,60
-25,-1,60
-27,-1,60
-26,-1,61
-24,-2,61
-25,-2,60
-25,-2,60
-26,-2,60
-26,-1,60
-25,-1,60
-25,-1,61
-25,-1,61
-24,-2,60
-24,-2,60
-26,-1,60
-26,-1,60
-26,-2,61
-24,-2,61
-25,-1,60
-26,-2,60
-27,-2,60
-26,-1,60
-25,-2,60
-25,-2,60
-27,-2,60
-26,-1,61
-25,-2,61
-26,-2,60
-26,-2,60
-26,-2,61
-26,-2,60
-23,-2,60
-26,-2,60
-27,-1,60
-26,-2,60
-26,-1,60
-26,-2,60
-25,-2,61
-25,-2,61
-25,-2,60
-25,-2,60
-26,-2,60
-26,-2,61
-25,-2,60
-26,-2,60
-25,-2,60
-26,-2,60
-26,-2,60
-26,-2,60
-26,-2,60
-25,-2,61
-25,-2,60
-24,-2,61
-24,-2,61
-24,-2,60
-25,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-25,-2,60
-25,-2,61
-25,-2,61
-24,-2,61
-24,-2,60
-24,-2,61
-25,-2,61
-25,-2,61
-24,-2,60
-24,-2,60
-23,-2,61
-24,-2,61
-25,-2,60
-27,-3,60
-26,-2,60
-26,-2,60
-28,-2,60
-27,-2,59
-26,-3,61
-26,-2,60
-26,-3,60
-26,-2,60
-26,-2,60
-27,-3,60
-27,-2,59
-27,-2,60
-27,-2,59
-26,-2,61
-24,-2,60
-24,-1,61
-26,-1,61
-24,-1,60
-24,-2,61
-23,-2,61
-24,-1,60
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,62
-24,-2,61
-24,-1,59
-23,-2,61
-23,-2,62
-25,-2,61
-23,-5,65
-28,1,58
-28,-1,59
-27,-1,59
-27,-2,60
-26,0,61
-36,-4,53
-18,0,65
-22,-3,60
-27,-2,58
-24,-2,63
-23,-2,62
-25,-2,61
-25,-3,56
-23,-1,59
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,62
-24,-2,61
-25,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-23,-2,61
-24,-2,62
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,62
-23,-2,62
-22,-2,60
-24,-2,61
-24,-2,61
-23,-2,62
-22,-2,61
-23,-2,60
-24,-2,61
-24,-2,62
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-3,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-22,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,62
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-24,-2,61
-23,-2,61
-22,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,62
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,60
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,62
-23,-2,61
-23,-2,60
-24,-2,61
-25,-2,62
-24,-2,61
-22,-2,62
-22,-3,60
-24,-2,61
-24,-2,62
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,60
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,60
-25,-2,61
-24,-2,61
-25,-2,61
-22,-3,61
-26,-2,60
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,60
-24,-2,61
-24,-2,60
-24,-2,60
-24,-2,61
-24,-2,61
-24,-2,60
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,60
-24,-2,61
-24,-2,61
-24,-2,60
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-22,-3,61
-23,-2,60
-26,-2,60
-26,-2,61
-24,-2,62
-23,-2,61
-23,-2,60
-24,-2,60
-25,-2,61
-25,-2,61
-24,-3,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-25,-2,61
-24,-2,61
-23,-3,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-3,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-3,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-3,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-3,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-3,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-3,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-3,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-3,61
-24,-2,61
-24,-2,61
-23,-3,61
-24,-2,61
-24,-2,61
-24,-3,61
-24,-3,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,60
-24,-2,61
-23,-2,61
-23,-2,61
-23,-3,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-3,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-3,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-24,-3,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
-23,-2,61
-23,-2,61
-24,-2,61
-23,-2,61
